id_new,name,price_new,date_new,id_old,price_old,date_old,change
151,"Starving Hearts (Triangular Trade Trilogy, #1)",13.99,2026-03-24,291,22.990000000000002,2026-03-23,-39.147455415398
152,Shakespeare's Sonnets,20.66,2026-03-24,132,22.66,2026-03-23,-8.8261253309797
152,Shakespeare's Sonnets,20.66,2026-03-24,172,22.66,2026-03-23,-8.8261253309797
152,Shakespeare's Sonnets,20.66,2026-03-24,292,21.66,2026-03-23,-4.616805170821791
152,Shakespeare's Sonnets,20.66,2026-03-24,492,28.66,2026-03-23,-27.91346824842987
153,Set Me Free,17.46,2026-03-24,213,22.46,2026-03-23,-22.261798753339267
153,Set Me Free,17.46,2026-03-24,493,20.46,2026-03-23,-14.662756598240467
154,Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),52.29,2026-03-24,134,55.29,2026-03-23,-5.425935973955507
154,Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),52.29,2026-03-24,174,55.29,2026-03-23,-5.425935973955507
154,Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),52.29,2026-03-24,294,62.29,2026-03-23,-16.05394124257505
155,Rip it Up and Start Again,35.02,2026-03-24,135,45.02,2026-03-23,-22.21235006663705
155,Rip it Up and Start Again,35.02,2026-03-24,255,37.02,2026-03-23,-5.4024851431658565
156,"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",57.25,2026-03-24,296,64.25,2026-03-23,-10.894941634241246
157,Olio,23.88,2026-03-24,137,26.88,2026-03-23,-11.160714285714286
158,Mesaerion: The Best Science Fiction Stories 1800-1849,37.59,2026-03-24,138,40.59,2026-03-23,-7.390983000739097
159,Libertarianism for Beginners,51.33,2026-03-24,179,53.33,2026-03-23,-3.750234389649353
159,Libertarianism for Beginners,51.33,2026-03-24,259,57.33,2026-03-23,-10.465724751439037
160,It's Only the Himalayas,45.17,2026-03-24,220,54.17,2026-03-23,-16.614362193095808
160,It's Only the Himalayas,45.17,2026-03-24,300,50.17,2026-03-23,-9.966115208291807
181,A Light in the Attic,51.77,2026-03-24,201,59.77,2026-03-23,-13.384641124309853
181,A Light in the Attic,51.77,2026-03-24,481,54.77,2026-03-23,-5.477451159393828
182,Tipping the Velvet,53.74,2026-03-24,202,57.74,2026-03-23,-6.927606511950121
182,Tipping the Velvet,53.74,2026-03-24,282,62.74,2026-03-23,-14.344915524386357
182,Tipping the Velvet,53.74,2026-03-24,482,61.74,2026-03-23,-12.957563977972143
183,Soumission,50.1,2026-03-24,123,51.1,2026-03-23,-1.9569471624266144
183,Soumission,50.1,2026-03-24,283,57.1,2026-03-23,-12.259194395796849
184,Sharp Objects,47.82,2026-03-24,124,51.82,2026-03-23,-7.71902740254728
184,Sharp Objects,47.82,2026-03-24,164,48.82,2026-03-23,-2.0483408439164275
184,Sharp Objects,47.82,2026-03-24,204,50.82,2026-03-23,-5.90318772136954
184,Sharp Objects,47.82,2026-03-24,284,55.82,2026-03-23,-14.331780723754928
185,Sapiens: A Brief History of Humankind,54.23,2026-03-24,165,56.23,2026-03-23,-3.5568202027387517
186,The Requiem Red,22.65,2026-03-24,126,23.65,2026-03-23,-4.2283298097251585
186,The Requiem Red,22.65,2026-03-24,206,32.65,2026-03-23,-30.62787136294028
186,The Requiem Red,22.65,2026-03-24,286,27.65,2026-03-23,-18.083182640144667
186,The Requiem Red,22.65,2026-03-24,486,25.65,2026-03-23,-11.695906432748538
187,The Dirty Little Secrets of Getting Your Dream Job,33.34,2026-03-24,287,42.34,2026-03-23,-21.256495040151155
187,The Dirty Little Secrets of Getting Your Dream Job,33.34,2026-03-24,487,41.34,2026-03-23,-19.35171746492501
188,"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",17.93,2026-03-24,168,23.93,2026-03-23,-25.073129962390304
189,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,22.6,2026-03-24,489,24.6,2026-03-23,-8.130081300813007
190,The Black Maria,52.15,2026-03-24,290,62.15,2026-03-23,-16.090104585679807
191,"Starving Hearts (Triangular Trade Trilogy, #1)",13.99,2026-03-24,171,19.990000000000002,2026-03-23,-30.015007503751885
191,"Starving Hearts (Triangular Trade Trilogy, #1)",13.99,2026-03-24,251,22.990000000000002,2026-03-23,-39.147455415398
191,"Starving Hearts (Triangular Trade Trilogy, #1)",13.99,2026-03-24,291,22.990000000000002,2026-03-23,-39.147455415398
192,Shakespeare's Sonnets,20.66,2026-03-24,132,22.66,2026-03-23,-8.8261253309797
192,Shakespeare's Sonnets,20.66,2026-03-24,172,22.66,2026-03-23,-8.8261253309797
192,Shakespeare's Sonnets,20.66,2026-03-24,292,21.66,2026-03-23,-4.616805170821791
192,Shakespeare's Sonnets,20.66,2026-03-24,492,28.66,2026-03-23,-27.91346824842987
193,Set Me Free,17.46,2026-03-24,213,22.46,2026-03-23,-22.261798753339267
193,Set Me Free,17.46,2026-03-24,493,20.46,2026-03-23,-14.662756598240467
194,Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),52.29,2026-03-24,134,55.29,2026-03-23,-5.425935973955507
194,Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),52.29,2026-03-24,174,55.29,2026-03-23,-5.425935973955507
194,Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),52.29,2026-03-24,294,62.29,2026-03-23,-16.05394124257505
195,Rip it Up and Start Again,35.02,2026-03-24,135,45.02,2026-03-23,-22.21235006663705
195,Rip it Up and Start Again,35.02,2026-03-24,255,37.02,2026-03-23,-5.4024851431658565
196,"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",57.25,2026-03-24,296,64.25,2026-03-23,-10.894941634241246
197,Olio,23.88,2026-03-24,137,26.88,2026-03-23,-11.160714285714286
198,Mesaerion: The Best Science Fiction Stories 1800-1849,37.59,2026-03-24,138,40.59,2026-03-23,-7.390983000739097
199,Libertarianism for Beginners,51.33,2026-03-24,179,53.33,2026-03-23,-3.750234389649353
199,Libertarianism for Beginners,51.33,2026-03-24,259,57.33,2026-03-23,-10.465724751439037
200,It's Only the Himalayas,45.17,2026-03-24,220,54.17,2026-03-23,-16.614362193095808
200,It's Only the Himalayas,45.17,2026-03-24,300,50.17,2026-03-23,-9.966115208291807
221,A Light in the Attic,51.77,2026-03-24,201,59.77,2026-03-23,-13.384641124309853
221,A Light in the Attic,51.77,2026-03-24,481,54.77,2026-03-23,-5.477451159393828
222,Tipping the Velvet,53.74,2026-03-24,202,57.74,2026-03-23,-6.927606511950121
222,Tipping the Velvet,53.74,2026-03-24,282,62.74,2026-03-23,-14.344915524386357
222,Tipping the Velvet,53.74,2026-03-24,482,61.74,2026-03-23,-12.957563977972143
223,Soumission,50.1,2026-03-24,123,51.1,2026-03-23,-1.9569471624266144
223,Soumission,50.1,2026-03-24,283,57.1,2026-03-23,-12.259194395796849
224,Sharp Objects,47.82,2026-03-24,124,51.82,2026-03-23,-7.71902740254728
224,Sharp Objects,47.82,2026-03-24,164,48.82,2026-03-23,-2.0483408439164275
224,Sharp Objects,47.82,2026-03-24,204,50.82,2026-03-23,-5.90318772136954
224,Sharp Objects,47.82,2026-03-24,284,55.82,2026-03-23,-14.331780723754928
225,Sapiens: A Brief History of Humankind,54.23,2026-03-24,165,56.23,2026-03-23,-3.5568202027387517
226,The Requiem Red,22.65,2026-03-24,126,23.65,2026-03-23,-4.2283298097251585
226,The Requiem Red,22.65,2026-03-24,206,32.65,2026-03-23,-30.62787136294028
226,The Requiem Red,22.65,2026-03-24,286,27.65,2026-03-23,-18.083182640144667
226,The Requiem Red,22.65,2026-03-24,486,25.65,2026-03-23,-11.695906432748538
227,The Dirty Little Secrets of Getting Your Dream Job,33.34,2026-03-24,287,42.34,2026-03-23,-21.256495040151155
227,The Dirty Little Secrets of Getting Your Dream Job,33.34,2026-03-24,487,41.34,2026-03-23,-19.35171746492501
228,"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",17.93,2026-03-24,168,23.93,2026-03-23,-25.073129962390304
229,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,22.6,2026-03-24,489,24.6,2026-03-23,-8.130081300813007
230,The Black Maria,52.15,2026-03-24,290,62.15,2026-03-23,-16.090104585679807
231,"Starving Hearts (Triangular Trade Trilogy, #1)",13.99,2026-03-24,171,19.990000000000002,2026-03-23,-30.015007503751885
231,"Starving Hearts (Triangular Trade Trilogy, #1)",13.99,2026-03-24,251,22.990000000000002,2026-03-23,-39.147455415398
231,"Starving Hearts (Triangular Trade Trilogy, #1)",13.99,2026-03-24,291,22.990000000000002,2026-03-23,-39.147455415398
232,Shakespeare's Sonnets,20.66,2026-03-24,132,22.66,2026-03-23,-8.8261253309797
232,Shakespeare's Sonnets,20.66,2026-03-24,172,22.66,2026-03-23,-8.8261253309797
232,Shakespeare's Sonnets,20.66,2026-03-24,292,21.66,2026-03-23,-4.616805170821791
232,Shakespeare's Sonnets,20.66,2026-03-24,492,28.66,2026-03-23,-27.91346824842987
233,Set Me Free,17.46,2026-03-24,213,22.46,2026-03-23,-22.261798753339267
233,Set Me Free,17.46,2026-03-24,493,20.46,2026-03-23,-14.662756598240467
234,Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),52.29,2026-03-24,134,55.29,2026-03-23,-5.425935973955507
234,Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),52.29,2026-03-24,174,55.29,2026-03-23,-5.425935973955507
234,Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),52.29,2026-03-24,294,62.29,2026-03-23,-16.05394124257505
235,Rip it Up and Start Again,35.02,2026-03-24,135,45.02,2026-03-23,-22.21235006663705
235,Rip it Up and Start Again,35.02,2026-03-24,255,37.02,2026-03-23,-5.4024851431658565
236,"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",57.25,2026-03-24,296,64.25,2026-03-23,-10.894941634241246
237,Olio,23.88,2026-03-24,137,26.88,2026-03-23,-11.160714285714286
238,Mesaerion: The Best Science Fiction Stories 1800-1849,37.59,2026-03-24,138,40.59,2026-03-23,-7.390983000739097
239,Libertarianism for Beginners,51.33,2026-03-24,179,53.33,2026-03-23,-3.750234389649353
239,Libertarianism for Beginners,51.33,2026-03-24,259,57.33,2026-03-23,-10.465724751439037
240,It's Only the Himalayas,45.17,2026-03-24,220,54.17,2026-03-23,-16.614362193095808
240,It's Only the Himalayas,45.17,2026-03-24,300,50.17,2026-03-23,-9.966115208291807
261,A Light in the Attic,51.77,2026-03-24,201,59.77,2026-03-23,-13.384641124309853
261,A Light in the Attic,51.77,2026-03-24,481,54.77,2026-03-23,-5.477451159393828
262,Tipping the Velvet,53.74,2026-03-24,202,57.74,2026-03-23,-6.927606511950121
262,Tipping the Velvet,53.74,2026-03-24,282,62.74,2026-03-23,-14.344915524386357
262,Tipping the Velvet,53.74,2026-03-24,482,61.74,2026-03-23,-12.957563977972143
263,Soumission,50.1,2026-03-24,123,51.1,2026-03-23,-1.9569471624266144
263,Soumission,50.1,2026-03-24,283,57.1,2026-03-23,-12.259194395796849
264,Sharp Objects,47.82,2026-03-24,124,51.82,2026-03-23,-7.71902740254728
264,Sharp Objects,47.82,2026-03-24,164,48.82,2026-03-23,-2.0483408439164275
264,Sharp Objects,47.82,2026-03-24,204,50.82,2026-03-23,-5.90318772136954
264,Sharp Objects,47.82,2026-03-24,284,55.82,2026-03-23,-14.331780723754928
265,Sapiens: A Brief History of Humankind,54.23,2026-03-24,165,56.23,2026-03-23,-3.5568202027387517
266,The Requiem Red,22.65,2026-03-24,126,23.65,2026-03-23,-4.2283298097251585
266,The Requiem Red,22.65,2026-03-24,206,32.65,2026-03-23,-30.62787136294028
266,The Requiem Red,22.65,2026-03-24,286,27.65,2026-03-23,-18.083182640144667
266,The Requiem Red,22.65,2026-03-24,486,25.65,2026-03-23,-11.695906432748538
267,The Dirty Little Secrets of Getting Your Dream Job,33.34,2026-03-24,287,42.34,2026-03-23,-21.256495040151155
267,The Dirty Little Secrets of Getting Your Dream Job,33.34,2026-03-24,487,41.34,2026-03-23,-19.35171746492501
268,"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",17.93,2026-03-24,168,23.93,2026-03-23,-25.073129962390304
269,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,22.6,2026-03-24,489,24.6,2026-03-23,-8.130081300813007
270,The Black Maria,52.15,2026-03-24,290,62.15,2026-03-23,-16.090104585679807
271,"Starving Hearts (Triangular Trade Trilogy, #1)",13.99,2026-03-24,171,19.990000000000002,2026-03-23,-30.015007503751885
271,"Starving Hearts (Triangular Trade Trilogy, #1)",13.99,2026-03-24,251,22.990000000000002,2026-03-23,-39.147455415398
271,"Starving Hearts (Triangular Trade Trilogy, #1)",13.99,2026-03-24,291,22.990000000000002,2026-03-23,-39.147455415398
272,Shakespeare's Sonnets,20.66,2026-03-24,132,22.66,2026-03-23,-8.8261253309797
272,Shakespeare's Sonnets,20.66,2026-03-24,172,22.66,2026-03-23,-8.8261253309797
272,Shakespeare's Sonnets,20.66,2026-03-24,292,21.66,2026-03-23,-4.616805170821791
272,Shakespeare's Sonnets,20.66,2026-03-24,492,28.66,2026-03-23,-27.91346824842987
273,Set Me Free,17.46,2026-03-24,213,22.46,2026-03-23,-22.261798753339267
273,Set Me Free,17.46,2026-03-24,493,20.46,2026-03-23,-14.662756598240467
274,Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),52.29,2026-03-24,134,55.29,2026-03-23,-5.425935973955507
274,Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),52.29,2026-03-24,174,55.29,2026-03-23,-5.425935973955507
274,Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),52.29,2026-03-24,294,62.29,2026-03-23,-16.05394124257505
275,Rip it Up and Start Again,35.02,2026-03-24,135,45.02,2026-03-23,-22.21235006663705
275,Rip it Up and Start Again,35.02,2026-03-24,255,37.02,2026-03-23,-5.4024851431658565
276,"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",57.25,2026-03-24,296,64.25,2026-03-23,-10.894941634241246
277,Olio,23.88,2026-03-24,137,26.88,2026-03-23,-11.160714285714286
278,Mesaerion: The Best Science Fiction Stories 1800-1849,37.59,2026-03-24,138,40.59,2026-03-23,-7.390983000739097
279,Libertarianism for Beginners,51.33,2026-03-24,179,53.33,2026-03-23,-3.750234389649353
279,Libertarianism for Beginners,51.33,2026-03-24,259,57.33,2026-03-23,-10.465724751439037
280,It's Only the Himalayas,45.17,2026-03-24,220,54.17,2026-03-23,-16.614362193095808
280,It's Only the Himalayas,45.17,2026-03-24,300,50.17,2026-03-23,-9.966115208291807
381,A Light in the Attic,51.77,2026-03-24,201,59.77,2026-03-23,-13.384641124309853
381,A Light in the Attic,51.77,2026-03-24,481,54.77,2026-03-23,-5.477451159393828
382,Tipping the Velvet,53.74,2026-03-24,202,57.74,2026-03-23,-6.927606511950121
382,Tipping the Velvet,53.74,2026-03-24,282,62.74,2026-03-23,-14.344915524386357
382,Tipping the Velvet,53.74,2026-03-24,482,61.74,2026-03-23,-12.957563977972143
383,Soumission,50.1,2026-03-24,123,51.1,2026-03-23,-1.9569471624266144
383,Soumission,50.1,2026-03-24,283,57.1,2026-03-23,-12.259194395796849
384,Sharp Objects,47.82,2026-03-24,124,51.82,2026-03-23,-7.71902740254728
384,Sharp Objects,47.82,2026-03-24,164,48.82,2026-03-23,-2.0483408439164275
384,Sharp Objects,47.82,2026-03-24,204,50.82,2026-03-23,-5.90318772136954
384,Sharp Objects,47.82,2026-03-24,284,55.82,2026-03-23,-14.331780723754928
385,Sapiens: A Brief History of Humankind,54.23,2026-03-24,165,56.23,2026-03-23,-3.5568202027387517
386,The Requiem Red,22.65,2026-03-24,126,23.65,2026-03-23,-4.2283298097251585
386,The Requiem Red,22.65,2026-03-24,206,32.65,2026-03-23,-30.62787136294028
386,The Requiem Red,22.65,2026-03-24,286,27.65,2026-03-23,-18.083182640144667
386,The Requiem Red,22.65,2026-03-24,486,25.65,2026-03-23,-11.695906432748538
387,The Dirty Little Secrets of Getting Your Dream Job,33.34,2026-03-24,287,42.34,2026-03-23,-21.256495040151155
387,The Dirty Little Secrets of Getting Your Dream Job,33.34,2026-03-24,487,41.34,2026-03-23,-19.35171746492501
388,"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",17.93,2026-03-24,168,23.93,2026-03-23,-25.073129962390304
389,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,22.6,2026-03-24,489,24.6,2026-03-23,-8.130081300813007
390,The Black Maria,52.15,2026-03-24,290,62.15,2026-03-23,-16.090104585679807
391,"Starving Hearts (Triangular Trade Trilogy, #1)",13.99,2026-03-24,171,19.990000000000002,2026-03-23,-30.015007503751885
391,"Starving Hearts (Triangular Trade Trilogy, #1)",13.99,2026-03-24,251,22.990000000000002,2026-03-23,-39.147455415398
391,"Starving Hearts (Triangular Trade Trilogy, #1)",13.99,2026-03-24,291,22.990000000000002,2026-03-23,-39.147455415398
392,Shakespeare's Sonnets,20.66,2026-03-24,132,22.66,2026-03-23,-8.8261253309797
392,Shakespeare's Sonnets,20.66,2026-03-24,172,22.66,2026-03-23,-8.8261253309797
392,Shakespeare's Sonnets,20.66,2026-03-24,292,21.66,2026-03-23,-4.616805170821791
392,Shakespeare's Sonnets,20.66,2026-03-24,492,28.66,2026-03-23,-27.91346824842987
393,Set Me Free,17.46,2026-03-24,213,22.46,2026-03-23,-22.261798753339267
393,Set Me Free,17.46,2026-03-24,493,20.46,2026-03-23,-14.662756598240467
394,Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),52.29,2026-03-24,134,55.29,2026-03-23,-5.425935973955507
394,Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),52.29,2026-03-24,174,55.29,2026-03-23,-5.425935973955507
394,Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),52.29,2026-03-24,294,62.29,2026-03-23,-16.05394124257505
395,Rip it Up and Start Again,35.02,2026-03-24,135,45.02,2026-03-23,-22.21235006663705
395,Rip it Up and Start Again,35.02,2026-03-24,255,37.02,2026-03-23,-5.4024851431658565
396,"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",57.25,2026-03-24,296,64.25,2026-03-23,-10.894941634241246
397,Olio,23.88,2026-03-24,137,26.88,2026-03-23,-11.160714285714286
398,Mesaerion: The Best Science Fiction Stories 1800-1849,37.59,2026-03-24,138,40.59,2026-03-23,-7.390983000739097
399,Libertarianism for Beginners,51.33,2026-03-24,179,53.33,2026-03-23,-3.750234389649353
399,Libertarianism for Beginners,51.33,2026-03-24,259,57.33,2026-03-23,-10.465724751439037
400,It's Only the Himalayas,45.17,2026-03-24,220,54.17,2026-03-23,-16.614362193095808
400,It's Only the Himalayas,45.17,2026-03-24,300,50.17,2026-03-23,-9.966115208291807
401,In Her Wake,12.84,2026-03-24,501,18.84,2026-03-23,-31.84713375796178
403,"Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More",30.52,2026-03-24,303,33.519999999999996,2026-03-23,-8.949880668257746
403,"Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More",30.52,2026-03-24,503,37.519999999999996,2026-03-23,-18.65671641791044
405,Black Dust,34.53,2026-03-24,305,38.53,2026-03-23,-10.381520892810798
405,Black Dust,34.53,2026-03-24,505,37.53,2026-03-23,-7.993605115907274
407,America's Cradle of Quarterbacks: Western Pennsylvania's Football Factory from Johnny Unitas to Joe Montana,22.5,2026-03-24,307,26.5,2026-03-23,-15.09433962264151
410,Wall and Piece,44.18,2026-03-24,310,50.18,2026-03-23,-11.95695496213631
410,Wall and Piece,44.18,2026-03-24,510,53.18,2026-03-23,-16.92365550959007
411,The Four Agreements: A Practical Guide to Personal Freedom,17.66,2026-03-24,311,18.66,2026-03-23,-5.359056806002144
413,The Elephant Tree,23.82,2026-03-24,313,27.82,2026-03-23,-14.378145219266713
413,The Elephant Tree,23.82,2026-03-24,513,29.82,2026-03-23,-20.120724346076457
416,Penny Maybe,33.29,2026-03-24,516,40.29,2026-03-23,-17.374038222884092
417,Maude (1883-1993):She Grew Up with the country,18.02,2026-03-24,317,22.02,2026-03-23,-18.1653042688465
419,Behind Closed Doors,52.22,2026-03-24,319,57.22,2026-03-23,-8.738203425375742
419,Behind Closed Doors,52.22,2026-03-24,519,60.22,2026-03-23,-13.28462304882099
422,Reasons to Stay Alive,26.41,2026-03-24,322,33.41,2026-03-23,-20.95181083507931
424,#HigherSelfie: Wake Up Your Life. Free Your Soul. Find Your Tribe.,23.11,2026-03-24,324,26.11,2026-03-23,-11.489850631941785
424,#HigherSelfie: Wake Up Your Life. Free Your Soul. Find Your Tribe.,23.11,2026-03-24,524,26.11,2026-03-23,-11.489850631941785
425,Without Borders (Wanderlove #1),45.07,2026-03-24,525,50.07,2026-03-23,-9.986019572598362
426,When We Collided,31.77,2026-03-24,526,35.769999999999996,2026-03-23,-11.18255521386636
427,"We Love You, Charlie Freeman",50.27,2026-03-24,327,51.27,2026-03-23,-1.9504583577140626
428,Untitled Collection: Sabbath Poems 2014,14.27,2026-03-24,528,21.27,2026-03-23,-32.91020216267043
429,"Unseen City: The Majesty of Pigeons, the Discreet Charm of Snails & Other Wonders of the Urban Wilderness",44.18,2026-03-24,329,54.18,2026-03-23,-18.456995201181247
431,"Unbound: How Eight Technologies Made Us Human, Transformed Society, and Brought Our World to the Brink",25.52,2026-03-24,531,29.52,2026-03-23,-13.550135501355015
432,Tsubasa: WoRLD CHRoNiCLE 2 (Tsubasa WoRLD CHRoNiCLE #2),16.28,2026-03-24,332,20.28,2026-03-23,-19.72386587771203
433,Throwing Rocks at the Google Bus: How Growth Became the Enemy of Prosperity,31.12,2026-03-24,533,35.120000000000005,2026-03-23,-11.389521640091123
434,This One Summer,19.49,2026-03-24,334,23.49,2026-03-23,-17.028522775649215
434,This One Summer,19.49,2026-03-24,534,20.49,2026-03-23,-4.880429477794046
436,The Torch Is Passed: A Harding Family Story,19.09,2026-03-24,336,27.09,2026-03-23,-29.53119232189
437,The Secret of Dreadwillow Carse,56.13,2026-03-24,337,62.13,2026-03-23,-9.657170449058425
437,The Secret of Dreadwillow Carse,56.13,2026-03-24,537,66.13,2026-03-23,-15.121729925903512
438,"The Pioneer Woman Cooks: Dinnertime: Comfort Classics, Freezer Food, 16-Minute Meals, and Other Delicious Ways to Solve Supper!",56.41,2026-03-24,538,59.41,2026-03-23,-5.04965494024575
440,The Natural History of Us (The Fine Art of Pretending #2),45.22,2026-03-24,340,55.22,2026-03-23,-18.109380659181458
441,The Nameless City (The Nameless City #1),38.16,2026-03-24,541,40.16,2026-03-23,-4.9800796812749
442,The Murder That Never Was (Forensic Instincts #5),54.11,2026-03-24,342,64.11,2026-03-23,-15.598190609889254
442,The Murder That Never Was (Forensic Instincts #5),54.11,2026-03-24,542,60.11,2026-03-23,-9.981700216270172
444,"The Mindfulness and Acceptance Workbook for Anxiety: A Guide to Breaking Free from Anxiety, Phobias, and Worry Using Acceptance and Commitment Therapy",23.89,2026-03-24,344,27.89,2026-03-23,-14.342058085335246
445,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,16.77,2026-03-24,545,17.77,2026-03-23,-5.627462014631401
446,"The Inefficiency Assassin: Time Management Tactics for Working Smarter, Not Longer",20.59,2026-03-24,346,27.59,2026-03-23,-25.371511417180137
446,"The Inefficiency Assassin: Time Management Tactics for Working Smarter, Not Longer",20.59,2026-03-24,546,27.59,2026-03-23,-25.371511417180137
447,The Gutsy Girl: Escapades for Your Life of Epic Adventure,37.13,2026-03-24,347,39.13,2026-03-23,-5.111167901865576
448,The Electric Pencil: Drawings from Inside State Hospital No. 3,56.06,2026-03-24,348,61.06,2026-03-23,-8.188666885031116
449,The Death of Humanity: and the Case for Life,58.11,2026-03-24,349,67.11,2026-03-23,-13.410818059901656
449,The Death of Humanity: and the Case for Life,58.11,2026-03-24,549,63.11,2026-03-23,-7.922674694977025
450,"The Bulletproof Diet: Lose up to a Pound a Day, Reclaim Energy and Focus, Upgrade Your Life",49.05,2026-03-24,550,52.05,2026-03-23,-5.763688760806917
451,The Art Forger,40.76,2026-03-24,351,43.76,2026-03-23,-6.855575868372944
452,The Age of Genius: The Seventeenth Century and the Birth of the Modern Mind,19.73,2026-03-24,352,27.73,2026-03-23,-28.849621348719793
453,The Activist's Tao Te Ching: Ancient Advice for a Modern Revolution,32.24,2026-03-24,353,42.24,2026-03-23,-23.674242424242422
454,Spark Joy: An Illustrated Master Class on the Art of Organizing and Tidying Up,41.83,2026-03-24,354,46.83,2026-03-23,-10.676916506512919
455,Soul Reader,39.58,2026-03-24,355,44.58,2026-03-23,-11.215791834903545
455,Soul Reader,39.58,2026-03-24,555,44.58,2026-03-23,-11.215791834903545
456,Security,39.25,2026-03-24,356,42.25,2026-03-23,-7.100591715976331
456,Security,39.25,2026-03-24,556,42.25,2026-03-23,-7.100591715976331
459,Reskilling America: Learning to Labor in the Twenty-First Century,19.83,2026-03-24,359,27.83,2026-03-23,-28.74595759971254
460,"Rat Queens, Vol. 3: Demons (Rat Queens (Collected Editions) #11-15)",50.4,2026-03-24,560,56.4,2026-03-23,-10.638297872340425
461,"Princess Jellyfish 2-in-1 Omnibus, Vol. 01 (Princess Jellyfish 2-in-1 Omnibus #1)",13.61,2026-03-24,361,14.61,2026-03-23,-6.844626967830253
462,Princess Between Worlds (Wide-Awake Princess #5),13.34,2026-03-24,362,20.34,2026-03-23,-34.4149459193707
462,Princess Between Worlds (Wide-Awake Princess #5),13.34,2026-03-24,562,20.34,2026-03-23,-34.4149459193707
463,"Pop Gun War, Volume 1: Gift",18.97,2026-03-24,363,21.97,2026-03-23,-13.654984069185252
464,"Political Suicide: Missteps, Peccadilloes, Bad Calls, Backroom Hijinx, Sordid Pasts, Rotten Breaks, and Just Plain Dumb Mistakes in the Annals of American Politics",36.28,2026-03-24,364,39.28,2026-03-23,-7.637474541751526
465,Patience,10.16,2026-03-24,365,18.16,2026-03-23,-44.052863436123346
466,"Outcast, Vol. 1: A Darkness Surrounds Him (Outcast #1)",15.44,2026-03-24,366,23.439999999999998,2026-03-23,-34.129692832764505
466,"Outcast, Vol. 1: A Darkness Surrounds Him (Outcast #1)",15.44,2026-03-24,566,22.439999999999998,2026-03-23,-31.194295900178247
467,orange: The Complete Collection 1 (orange: The Complete Collection #1),48.41,2026-03-24,367,55.41,2026-03-23,-12.633098718642847
468,Online Marketing for Busy Authors: A Step-By-Step Guide,46.35,2026-03-24,568,50.35,2026-03-23,-7.944389275074479
470,Obsidian (Lux #1),14.86,2026-03-24,370,15.86,2026-03-23,-6.305170239596469
472,Masks and Shadows,56.4,2026-03-24,372,60.4,2026-03-23,-6.622516556291391
477,"Layered: Baking, Building, and Styling Spectacular Cakes",40.11,2026-03-24,377,44.11,2026-03-23,-9.06823849467241
477,"Layered: Baking, Building, and Styling Spectacular Cakes",40.11,2026-03-24,577,46.11,2026-03-23,-13.012361743656472
478,Judo: Seven Steps to Black Belt (an Introductory Guide for Beginners),53.9,2026-03-24,578,63.9,2026-03-23,-15.64945226917058
479,Join,35.67,2026-03-24,379,41.67,2026-03-23,-14.398848092152628
480,In the Country We Love: My Family Divided,22.0,2026-03-24,380,26.0,2026-03-23,-15.384615384615385
581,A Light in the Attic,51.77,2026-03-24,201,59.77,2026-03-23,-13.384641124309853
581,A Light in the Attic,51.77,2026-03-24,481,54.77,2026-03-23,-5.477451159393828
